CODICE_SCUOLA,M_Docenti,F_Docenti,Tot_Docenti,M_Supplenti,F_Supplenti,Tot_Supplenti,M_ATA,F_ATA,Tot_ATA
TVEE81706C,2,65,67,1,14,15,4,31,35
MOEE03704D,7,79,86,0,16,16,5,21,26
AGRH01301A,42,52,94,6,13,19,18,11,29
VCPC00101T,41,107,148,4,16,20,7,22,29
ROPC00101T,31,60,91,0,2,2,5,20,25
MOEE841033,8,109,117,3,36,39,7,26,33
TVPS04000Q,27,79,106,5,7,12,11,20,31
FRMM849013,7,16,23,1,4,5,4,18,22
FGEE83301D,0,33,33,0,6,6,8,6,14
NAMM8BC01P,20,47,67,3,11,14,8,8,16
PEMM83301L,6,19,25,2,2,4,7,24,31
CBEE856019,0,74,74,0,29,29,8,13,21
BGMM87301G,14,21,35,3,3,6,1,27,28
PCMM807042,6,31,37,1,4,5,0,29,29
SOEE81202Q,1,31,32,0,5,5,2,16,18
MBEE83901L,0,67,67,0,15,15,6,22,28
GREE81803P,3,54,57,0,14,14,5,25,30
BOTD016503,45,81,126,8,32,40,0,0,0
PTMM81801R,3,19,22,0,8,8,4,15,19
AGRI02452P,84,63,147,13,5,18,0,0,0
SAEE70401X,84,63,147,13,5,18,0,0,0
ANPC060007,19,52,71,4,6,10,6,18,24
TEMM821044,8,15,23,3,1,4,6,20,26
CNRC01401X,71,91,162,9,29,38,9,27,36
SVEE805043,1,37,38,0,6,6,5,22,27
AVMM84803A,8,23,31,0,4,4,9,20,29
VVEE826053,2,61,63,0,18,18,12,18,30
MCEE820027,0,26,26,0,3,3,4,26,30
BAMM86301X,8,35,43,2,7,9,8,21,29
RAEE82202G,8,62,70,2,19,21,7,21,28
MTEE824022,0,27,27,0,4,4,5,15,20
LUPM00101Q,54,123,177,11,35,46,4,38,42
TEEE82504C,2,88,90,1,36,37,10,28,38
SSPS00402X,66,110,176,13,42,55,13,21,34
COEE817035,4,51,55,0,8,8,3,23,26
CREE80601Q,1,49,50,1,5,6,5,25,30
CORC010008,35,113,148,11,31,42,10,31,41
SREE846011,0,38,38,0,12,12,6,22,28
RMEE8D8024,1,69,70,0,16,16,11,13,24
RCEE86603G,9,59,68,3,19,22,13,16,29
SAMM89901A,10,36,46,3,11,14,18,12,30
NARI012013,41,56,97,6,13,19,9,18,27
CEEE8AD024,2,82,84,0,18,18,16,16,32
GORC00401L,14,26,40,0,1,1,3,9,12
MIEE83801X,2,55,57,2,10,12,8,15,23
MNEE82005B,2,52,54,0,11,11,10,25,35
CBEE830015,3,53,56,1,17,18,6,20,26
VIEE813017,2,60,62,0,14,14,6,28,34
SVTD001011,44,103,147,6,18,24,15,19,34
RMRI088017,35,59,94,4,8,12,10,21,31
UDEE84401X,2,54,56,0,13,13,7,19,26
CAEE82801E,5,42,47,1,9,10,9,19,28
TOEE8AU03D,3,99,102,0,29,29,10,24,34
SAMM88801X,12,18,30,3,4,7,11,12,23
VIEE87301V,3,51,54,2,13,15,6,25,31
TEMM84501D,12,40,52,4,11,15,4,27,31
UDEE845061,4,61,65,1,6,7,6,24,30
MIEE8B601N,10,96,106,6,15,21,10,20,30
AQEE82307B,5,32,37,2,10,12,3,22,25
RCEE85202L,5,66,71,1,10,11,10,17,27
RMTF15050V,40,80,120,3,14,17,9,20,29
PAEE063003,4,66,70,0,26,26,16,7,23
BAEE89002A,1,40,41,0,10,10,3,18,21
BSMM81701Q,2,17,19,2,0,2,2,16,18
CATF009504,60,61,121,7,18,25,0,0,0
FREE83304N,2,35,37,1,11,12,1,18,19
BSEE86402B,5,65,70,3,11,14,5,24,29
LEMM861013,10,34,44,3,12,15,13,14,27
FIEE876014,5,102,107,2,21,23,7,48,55
FITD03101V,44,125,169,4,26,30,14,23,37
AQTL019018,66,87,153,4,14,18,5,33,38
MSEE81903C,66,87,153,4,14,18,5,33,38
NUEE87001D,1,36,37,0,5,5,2,23,25
CZPC030008,15,48,63,0,6,6,8,8,16
IMEE801035,8,63,71,3,12,15,7,25,32
BIEE80008V,2,53,55,0,12,12,6,31,37
VAMM84801B,8,24,32,2,7,9,9,10,19
VRMM8AC01E,3,20,23,1,5,6,4,22,26
MSEE82004N,4,70,74,2,20,22,2,29,31
VTEE822077,3,79,82,1,27,28,13,33,46
MIEE8DZ01A,14,93,107,4,24,28,11,20,31
MIPC00101P,28,85,113,3,1,4,10,21,31
APEE825027,0,59,59,0,21,21,4,33,37
RMEE8CN011,1,50,51,1,14,15,4,18,22
REEE830032,5,73,78,0,32,32,4,19,23
RMEE89901X,3,52,55,1,15,16,7,17,24
FREE85006D,2,59,61,1,18,19,5,21,26
TVEE84302R,0,51,51,0,10,10,4,16,20
MIEE8EC012,2,58,60,1,10,11,1,25,26
PDEE89303R,6,72,78,2,16,18,10,34,44
SAEE8A801P,0,41,41,0,6,6,9,13,22
NARI13751N,102,152,254,21,59,80,0,0,0
CAEE84401C,3,55,58,1,18,19,8,16,24
APMM813031,4,14,18,1,0,1,3,24,27
TOEE84201G,2,57,59,0,7,7,7,23,30
CEEE806014,2,23,25,1,4,5,11,8,19
UDEE81208Q,3,60,63,1,10,11,5,29,34
RIEE808012,3,47,50,1,14,15,4,20,24
SIMM814025,7,17,24,2,3,5,4,26,30
BSEE83901N,1,48,49,0,12,12,5,19,24
CETF021516,69,118,187,17,40,57,0,0,0
CEEE8AZ05A,0,57,57,0,9,9,13,12,25
CNEE83802C,2,55,57,0,11,11,2,25,27
RGMM82601T,13,24,37,1,8,9,5,17,22
PDTD021015,49,95,144,9,20,29,12,21,33
VCEE81201V,1,35,36,0,5,5,4,26,30
CTMM85501E,6,32,38,2,9,11,9,22,31
LEEE8AB031,3,47,50,1,14,15,11,13,24
BSEE853043,2,50,52,1,10,11,6,17,23
PAEE8AD063,5,76,81,3,25,28,15,17,32
PSEE83901Q,4,57,61,2,20,22,8,28,36
RMMM81001G,7,22,29,1,5,6,8,14,22
VAEE86701T,3,58,61,2,11,13,4,21,25
PNEE830034,6,69,75,1,23,24,5,28,33
TOTL03401B,60,155,215,4,18,22,10,42,52
PDMM874018,13,56,69,1,6,7,6,45,51
SOEE80504P,7,60,67,2,15,17,3,22,25
RMTD008011,34,96,130,1,14,15,13,19,32
BGTA02701R,33,52,85,5,17,22,12,19,31
KRRH00401L,37,41,78,0,7,7,19,12,31
PZMM858054,4,21,25,3,2,5,8,15,23
TORC054518,38,108,146,9,31,40,0,0,0
VREE817053,2,52,54,1,10,11,9,14,23
NARH060509,60,157,217,12,79,91,26,21,47
VAEE85901V,3,48,51,3,16,19,3,23,26
SVEE81902V,2,55,57,2,18,20,8,22,30
TVEE870014,8,53,61,4,15,19,9,16,25
CHEE83503V,4,65,69,1,20,21,8,20,28
RAEE83001D,3,46,49,0,17,17,10,14,24
ISRH016018,23,36,59,1,9,10,1,4,5
MEEE849035,1,39,40,1,6,7,13,12,25
PIEE83601C,0,72,72,0,23,23,4,28,32
VAEE880018,5,65,70,1,12,13,8,20,28
GETD013016,34,75,109,5,9,14,12,17,29
ATEE80606T,0,55,55,0,15,15,2,24,26
CNMM82801Q,10,36,46,1,12,13,8,26,34
MEMM88903E,9,53,62,1,13,14,4,15,19
AGTD02702B,53,89,142,13,17,30,27,16,43
COMM832014,3,28,31,2,6,8,3,16,19
MIPS05101V,23,84,107,3,5,8,8,17,25
MOEE84901G,5,32,37,1,7,8,6,15,21
MITD04301Q,29,82,111,2,10,12,9,18,27
COEE82603X,4,71,75,1,22,23,3,24,27
VIEE86802C,7,56,63,5,13,18,6,18,24
CREE812057,5,74,79,3,19,22,7,27,34
CLEE82001G,0,52,52,0,9,9,14,14,28
RMEE869025,4,62,66,1,17,18,7,18,25
NOTF040002,53,66,119,5,11,16,14,23,37
BLMM823015,7,25,32,0,9,9,1,21,22
APMM809017,2,12,14,0,2,2,2,23,25
PIMM817012,10,39,49,5,12,17,4,22,26
BAEE19802V,1,78,79,0,29,29,6,16,22
SAEE10401P,0,69,69,0,24,24,9,11,20
CBMM827018,8,23,31,3,10,13,6,15,21
VIMM819015,9,28,37,2,8,10,1,21,22
MBEE8BS03C,3,65,68,0,13,13,7,24,31
CHEE81706C,1,39,40,1,11,12,2,22,24
TOEE83401L,5,66,71,4,20,24,7,28,35
ROMM81402E,7,27,34,1,2,3,4,18,22
NOMM82801R,10,52,62,1,17,18,9,25,34
BAEE175004,0,59,59,0,17,17,8,11,19
PDMM84201R,5,35,40,0,9,9,6,23,29
CBMM81602V,14,23,37,1,6,7,0,0,0
LCEE830039,3,53,56,1,10,11,9,17,26
CEEE8AB03D,3,40,43,0,10,10,9,16,25
LETD04901T,41,64,105,5,7,12,8,18,26
MIRI09201A,59,59,118,9,8,17,9,27,36
CSMM851058,7,50,57,0,9,9,16,21,37
FIEE80802E,2,18,20,1,1,2,3,9,12
CAMM82805N,11,22,33,3,4,7,9,19,28
BGEE89302V,9,59,68,3,15,18,0,26,26
PAEE81003L,3,84,87,1,30,31,9,19,28
PGPS09000X,35,67,102,2,1,3,7,25,32
AGEE84604E,1,48,49,0,8,8,18,13,31
MNPS011011,94,112,206,0,9,9,19,39,58
BOMM875015,9,25,34,3,1,4,5,20,25
AVEE05902T,2,40,42,0,11,11,8,10,18
PNMM80904P,11,29,40,2,4,6,9,29,38
CAEE83402V,4,24,28,2,9,11,5,9,14
CATE02601P,34,99,133,6,21,27,16,17,33
MCMM825029,5,23,28,0,4,4,3,18,21
NAEE8DM02T,4,52,56,2,17,19,17,5,22
RMEE8GR04T,5,127,132,4,33,37,7,31,38
MOMM82201E,14,33,47,3,8,11,7,26,33
SSMM84001C,12,38,50,4,6,10,2,22,24
FEEE81903P,2,45,47,0,8,8,6,24,30
CTEE887035,5,59,64,2,19,21,9,20,29
MSEE80801X,1,46,47,0,10,10,8,23,31
AREE81202A,2,37,39,0,8,8,4,17,21
CTRM00701B,68,74,142,7,18,25,17,21,38
FGTD02000P,31,56,87,8,8,16,17,14,31
TOMM81401A,5,12,17,0,1,1,4,16,20
FIEE81601C,2,25,27,1,5,6,1,12,13
TPEE838041,1,54,55,0,14,14,14,8,22
CAEE83502P,2,31,33,0,11,11,5,13,18
VRRH020509,43,90,133,11,27,38,13,24,37
VAEE84001T,2,69,71,0,19,19,2,21,23
AVEE86303D,1,45,46,0,12,12,5,17,22
BRTD10050D,46,65,111,6,18,24,13,18,31
PSEE829026,3,54,57,1,18,19,5,28,33
TVRF016016,48,99,147,12,34,46,9,26,35
SAMM87701D,19,38,57,2,14,16,11,19,30
TPRC02101D,36,44,80,12,8,20,14,19,33
NAEE8C001V,1,54,55,1,18,19,13,9,22
MIEE8A303N,6,80,86,2,15,17,4,29,33
NAPC09000V,23,88,111,1,6,7,11,18,29
TEMM83201B,9,37,46,2,11,13,3,24,27
ATRH004017,28,59,87,5,15,20,17,17,34
LUEE837033,5,45,50,1,9,10,1,26,27
VITD02201A,87,93,180,10,17,27,17,27,44
KREE80403C,3,51,54,1,5,6,13,10,23
CAMM86801X,9,30,39,1,7,8,2,19,21
ATTD002502,9,30,39,1,7,8,2,19,21
AGEE82405P,4,60,64,1,9,10,19,10,29
REMM83601T,9,51,60,3,15,18,3,31,34
MIEE8A204V,3,84,87,2,19,21,2,30,32
CEEE01100G,0,45,45,0,6,6,7,8,15
CSMM837041,15,39,54,2,6,8,16,16,32
SSPS024014,21,63,84,2,17,19,4,20,24
RMMM8CZ017,14,43,57,3,10,13,8,23,31
GRMM822028,7,13,20,2,1,3,5,11,16
BOMM36300D,7,13,20,2,1,3,5,11,16
TVEE87203T,3,74,77,1,18,19,6,31,37
FRTD02801B,29,65,94,3,16,19,5,21,26
TATD036513,36,81,117,3,20,23,0,0,0
MNEE813047,5,89,94,1,29,30,4,36,40
PSTD00601R,30,55,85,6,19,25,3,17,20
CSEE867105,2,34,36,1,8,9,15,7,22
RMEE8FX01C,4,74,78,1,19,20,11,18,29
BGEE885053,4,74,78,1,19,20,11,18,29
VREE882012,2,51,53,1,11,12,4,17,21
AREE836041,4,70,74,3,20,23,9,22,31
CNEE84104A,1,47,48,1,14,15,4,23,27
UDEE82601A,3,54,57,3,9,12,4,27,31
FIEE838019,6,67,73,1,12,13,10,23,33
PGEE86501Q,3,54,57,2,16,18,4,28,32
FIMM82701T,14,29,43,3,4,7,15,26,41
LTEE833027,3,78,81,2,25,27,7,28,35
PVEE822025,2,67,69,1,18,19,8,26,34
SITD008016,58,92,150,5,15,20,12,21,33
CEEE01203E,5,95,100,2,37,39,11,11,22
RMEE805037,1,55,56,0,11,11,3,18,21
KREE821058,3,38,41,0,5,5,12,12,24
SIEE81601R,2,48,50,0,7,7,5,20,25
PZPM011019,43,98,141,5,13,18,16,26,42
VEMM87301E,4,19,23,0,3,3,2,21,23
TAMM810025,12,21,33,1,2,3,6,14,20
SAEE8B102G,1,49,50,0,17,17,11,8,19
CEEE8AY02B,4,52,56,3,13,16,12,13,25
UDEE81906C,5,67,72,1,14,15,7,28,35
NOMM825019,8,30,38,2,15,17,9,29,38
FRTF018013,45,76,121,2,18,20,7,27,34
NAEE8AJ03G,1,63,64,1,14,15,18,12,30
BSEE8AC01D,4,55,59,1,13,14,6,19,25
BSRI03301C,86,76,162,4,6,10,11,23,34
RNEE805024,4,64,68,4,22,26,4,24,28
NAEE8CX01N,3,49,52,1,15,16,12,18,30
COEE839021,1,49,50,0,10,10,3,23,26
ISMM83201V,1,10,11,0,4,4,0,20,20
VAEE858024,1,47,48,1,16,17,1,18,19
VAEE879036,3,62,65,0,15,15,10,26,36
VTEE80802Q,5,58,63,3,13,16,6,32,38
GEEE81904X,1,35,36,0,7,7,2,21,23
MIEE8FV029,9,77,86,5,23,28,5,28,33
CEEE8A803C,2,42,44,1,6,7,12,10,22
ANMM806015,8,24,32,0,8,8,1,23,24
FGMM806014,7,6,13,1,0,1,7,7,14
NAEE15303G,3,55,58,3,20,23,10,7,17
VVMM81503D,13,16,29,0,2,2,9,14,23
PREE82401E,8,83,91,4,21,25,10,36,46
CTMM80903V,13,34,47,2,14,16,8,17,25
MEEE89806D,4,62,66,0,11,11,5,24,29
NAEE18708X,2,69,71,0,17,17,13,12,25
PDEE85003V,4,100,104,4,25,29,2,31,33
LTEE85101Q,2,72,74,0,37,37,4,23,27
PATF024013,74,122,196,14,54,68,26,26,52
AQEE84203L,74,122,196,14,54,68,26,26,52
SAMM8AN027,11,24,35,3,8,11,6,18,24
PRMM812028,4,20,24,1,1,2,8,21,29
ANTF01402R,4,20,24,1,1,2,8,21,29
PETD010008,54,106,160,5,13,18,12,27,39
BGEE8AG03A,8,51,59,4,8,12,4,28,32
CLEE82703C,0,43,43,0,14,14,17,9,26
CBMM82506T,11,29,40,1,12,13,10,13,23
SSEE80301E,4,32,36,1,8,9,3,15,18
PAEE817019,2,45,47,0,7,7,20,8,28
NATF04050C,87,77,164,10,9,19,23,19,42
FOMM818018,12,28,40,3,6,9,6,19,25
NAEE14001B,3,62,65,0,25,25,13,6,19
CTEE816077,3,64,67,0,21,21,8,22,30
ORRI012514,46,83,129,5,17,22,0,0,0
PAEE897016,2,40,42,0,15,15,10,10,20
GEEE86301V,2,62,64,1,11,12,8,23,31
BGEE812026,6,79,85,3,25,28,6,28,34
IMMM81501X,11,36,47,1,9,10,5,22,27
PCEE00801R,5,69,74,2,12,14,2,30,32
GRMM815014,11,31,42,1,6,7,13,16,29
VVMM008008,5,23,28,1,5,6,17,19,36
CREE82101T,8,88,96,1,23,24,10,24,34
SOEE82005T,3,87,90,0,13,13,10,25,35
AVTF013022,3,87,90,0,13,13,10,25,35
LCTD003017,37,26,63,4,4,8,10,17,27
ENEE82202L,9,79,88,2,29,31,21,13,34
TEEE825019,2,88,90,1,36,37,10,28,38
SSEE81103G,1,35,36,0,12,12,6,12,18
MBEE857016,1,36,37,0,8,8,2,20,22
MBPS20000G,17,52,69,1,0,1,8,15,23
LEEE8AK02X,3,49,52,2,8,10,12,14,26
TPEE81404C,3,49,52,2,8,10,12,14,26
BAEE15800A,5,61,66,2,20,22,5,17,22
RMMM8GS01V,7,40,47,2,11,13,8,19,27
TAMM87001Q,14,52,66,1,16,17,7,16,23
PGEE84002C,2,56,58,1,20,21,5,23,28
FGEE099004,2,66,68,0,24,24,12,8,20
VERH04000D,37,76,113,4,21,25,11,21,32
TREE00500Q,1,45,46,0,9,9,1,21,22
BAEE125036,3,49,52,1,18,19,2,14,16
MCPC01201L,26,96,122,4,14,18,7,23,30
CBEE85301T,1,36,37,1,9,10,4,18,22
AVEE885018,0,27,27,0,8,8,7,19,26
NUEE82105C,1,46,47,0,7,7,1,22,23
TOEE13709A,6,43,49,0,8,8,7,23,30
MIEE8CA026,10,82,92,1,24,25,10,23,33
RNEE81602E,3,69,72,1,19,20,7,36,43
BOEE868024,2,67,69,0,16,16,4,33,37
MIMM8F301G,21,38,59,8,12,20,5,28,33
IMEE802064,1,63,64,0,12,12,7,22,29
CSMM858042,7,20,27,0,5,5,21,7,28
PRMM83003V,6,35,41,2,3,5,5,32,37
RMPS06401D,39,68,107,6,5,11,6,25,31
MIEE8A901E,11,51,62,3,18,21,6,21,27
VIPC023017,39,93,132,1,5,6,6,31,37
ANMM836011,11,22,33,2,5,7,1,29,30
MBMM8GB017,8,44,52,0,9,9,6,19,25
CAMM82301A,8,9,17,2,1,3,7,10,17
PAMM8AN01L,8,39,47,0,2,2,8,14,22
RMEE86002P,1,70,71,1,16,17,4,24,28
VEMM85101N,7,18,25,2,2,4,6,9,15
PDMM882017,17,20,37,7,4,11,12,13,25
SAEE816057,3,31,34,1,6,7,5,12,17
CNTD01450G,3,31,34,1,6,7,5,12,17
NAEE701012,3,31,34,1,6,7,5,12,17
LUEE823046,1,16,17,0,3,3,0,11,11
NAPM160004,15,62,77,2,14,16,5,13,18
FGMM863018,12,45,57,3,14,17,15,8,23
RMPC320006,35,108,143,4,22,26,4,28,32
AVEE81001V,2,30,32,1,7,8,6,16,22
VTTD00150L,38,95,133,5,30,35,0,0,0
BNEE834039,2,43,45,0,9,9,9,13,22
SIEE827017,1,69,70,0,22,22,5,25,30
NAEE036031,1,69,70,0,22,22,5,25,30
TOEE8A901E,5,56,61,2,10,12,2,30,32
CEEE8AM035,2,51,53,1,14,15,14,11,25
BOPC02000A,38,129,167,1,1,2,10,27,37
TAEE040012,1,53,54,0,16,16,6,13,19
PZEE85505N,0,39,39,0,5,5,7,17,24
LTEE80002X,2,87,89,1,39,40,8,26,34
SPEE815036,7,115,122,2,35,37,3,44,47
ALEE809013,3,40,43,1,10,11,3,20,23
SITF00850R,58,92,150,5,15,20,0,0,0
NAEE8A501R,0,46,46,0,16,16,8,14,22
SSTD01050A,59,77,136,8,26,34,8,22,30
PSEE80502N,4,42,46,1,6,7,10,12,22
PGEE870017,2,57,59,0,18,18,2,32,34
CAEE8AC03V,2,49,51,0,4,4,13,19,32
RMMM8AU023,4,10,14,1,2,3,2,16,18
LESD02601Q,38,55,93,6,6,12,8,13,21
SITD01151B,41,88,129,2,16,18,0,0,0
GOTD00401X,14,26,40,0,1,1,3,9,12
VIMM82901Q,5,32,37,0,5,5,5,22,27
ARMM820017,8,33,41,4,12,16,2,25,27
VREE85401T,2,89,91,2,21,23,6,24,30
RMEE8G502C,3,62,65,0,22,22,3,20,23
UDMM83101R,7,23,30,4,5,9,2,27,29
VEEE821031,0,76,76,0,11,11,5,29,34
REMM821014,6,27,33,1,7,8,4,22,26
RMEE8AW01C,3,42,45,2,12,14,1,19,20
VETF01301E,72,67,139,7,12,19,16,27,43
NOEE82006C,1,62,63,1,15,16,15,23,38
PAEE850011,2,28,30,2,3,5,8,8,16
RMEE81501Q,2,63,65,0,16,16,4,22,26
NUMM872025,12,27,39,1,6,7,6,22,28
BAMM891014,4,27,31,0,6,6,11,13,24
MIEE30200Q,0,14,14,0,0,0,0,0,0
BAMM82101T,4,32,36,1,6,7,7,21,28
RMEE8AX018,2,75,77,0,29,29,1,26,27
VAEE87204C,4,47,51,3,14,17,4,25,29
VETD01801B,26,62,88,2,12,14,11,15,26
BNEE86103N,0,24,24,0,5,5,5,17,22
AQEE823026,5,32,37,2,10,12,3,22,25
CNMM84901R,4,17,21,1,6,7,7,20,27
BAEE890019,1,40,41,0,10,10,3,18,21
RMEE8DJ029,3,58,61,2,17,19,8,16,24
ALTA013523,59,88,147,13,25,38,0,0,0
GEMM81902R,6,32,38,2,8,10,2,21,23
ROTA01201R,99,91,190,7,10,17,28,29,57
CSMM8AU037,5,20,25,1,3,4,10,14,24
CEEE828011,1,51,52,1,10,11,11,14,25
MSEE81905E,3,47,50,1,15,16,2,27,29
LTPC00301Q,31,90,121,3,21,24,12,19,31
NUEE87002E,1,36,37,0,5,5,2,23,25
SIEE81001T,0,37,37,0,7,7,8,9,17
BSEE880018,3,51,54,0,9,9,2,18,20
PCTD003011,48,168,216,5,32,37,9,34,43
CNEE84504N,2,42,44,1,8,9,3,20,23
AGMM81701A,2,42,44,1,8,9,3,20,23
NATN01601V,44,97,141,10,25,35,17,21,38
LOTF00451C,62,100,162,3,10,13,0,0,0
TVMM817016,8,34,42,1,6,7,4,31,35
PAEE82301L,3,37,40,2,9,11,10,7,17
VCSL00102V,41,107,148,4,16,20,7,22,29
SAEE8AN028,0,38,38,0,9,9,6,18,24
MIPS00101T,28,85,113,3,1,4,10,21,31
FREE85004B,2,59,61,1,18,19,5,21,26
VRMM837013,9,44,53,1,12,13,7,19,26
TOPS04901V,35,84,119,3,11,14,11,20,31
PEEE83202V,3,77,80,1,14,15,8,22,30
AGRI024018,84,63,147,13,5,18,33,12,45
UDRC017512,57,96,153,5,21,26,0,0,0
FRMM86001T,10,35,45,2,11,13,2,25,27
FGEE00501A,1,86,87,0,44,44,9,12,21
PDRI01801P,80,88,168,8,12,20,13,28,41
GOMM807012,8,28,36,2,3,5,2,21,23
VAEE86803Q,5,44,49,4,9,13,5,13,18
FREE85005C,2,59,61,1,18,19,5,21,26
SVMM81302V,12,52,64,7,15,22,7,29,36
TVMM86502L,10,34,44,2,8,10,7,29,36
CRMM80201B,5,23,28,1,6,7,1,22,23
SAEE8AG031,1,19,20,0,1,1,12,6,18
VBEE81606R,0,39,39,0,9,9,15,18,33
NAMM8EZ01D,9,40,49,2,11,13,13,14,27
MITF19000B,67,91,158,9,22,31,16,19,35
COEE85603Q,3,72,75,0,16,16,2,31,33
BAEE85601T,0,59,59,0,19,19,4,18,22
VVEE826064,2,61,63,0,18,18,12,18,30
CNMM83501V,9,13,22,3,2,5,4,19,23
BGTF01201Q,31,47,78,1,2,3,8,20,28
MEEE88302G,1,43,44,0,12,12,9,16,25
AGRH01350P,42,52,94,6,13,19,0,0,0
SREE802039,42,52,94,6,13,19,0,0,0
FOMM82501B,5,45,50,0,8,8,9,26,35
CSEE8AJ03R,4,47,51,1,11,12,16,14,30
TPMM07600G,11,18,29,4,7,11,0,0,0
SSMM800034,12,32,44,3,8,11,6,25,31
PAEE8A7019,7,47,54,4,16,20,11,11,22
NOEE83304C,0,100,100,0,35,35,8,24,32
MOEE841022,8,109,117,3,36,39,7,26,33
TEEE82502A,2,88,90,1,36,37,10,28,38
GERC00603T,2,88,90,1,36,37,10,28,38
RMMM8EH01L,8,48,56,1,9,10,5,20,25
SSEE85401B,1,22,23,0,5,5,7,4,11
AVEE880048,2,60,62,0,18,18,11,19,30
PTPS00301L,17,25,42,1,4,5,0,9,9
SSRI004014,66,110,176,13,42,55,13,21,34
COEE817024,4,51,55,0,8,8,3,23,26
MBEE83902N,0,67,67,0,15,15,6,22,28
PCMM80702X,6,31,37,1,4,5,0,29,29
CORC01002A,35,113,148,11,31,42,10,31,41
SREE846033,0,38,38,0,12,12,6,22,28
BAEE84303T,7,71,78,3,20,23,10,16,26
RMEE8D8013,1,69,70,0,16,16,11,13,24
PSEE83801X,4,22,26,1,11,12,4,22,26
VAMM829012,7,26,33,3,5,8,1,19,20
TPEE81801L,11,60,71,7,23,30,15,15,30
LOMM806013,8,30,38,1,8,9,4,24,28
ANPS010009,37,82,119,1,4,5,10,19,29
MIMM858014,12,49,61,3,11,14,2,29,31
TEEE821045,0,42,42,0,14,14,6,20,26
MIEE8AY02L,3,62,65,1,18,19,9,19,28
CBMM830014,7,11,18,2,1,3,6,20,26
LEEE8AB02X,3,47,50,1,14,15,11,13,24
SARA01301N,54,58,112,8,7,15,21,16,37
RCMM86501L,15,25,40,3,6,9,6,20,26
BIEE817011,2,39,41,2,8,10,3,16,19
PNEE814025,2,33,35,1,6,7,2,12,14
BGMM8AD01Q,13,43,56,3,2,5,5,27,32
UDEE84505X,4,61,65,1,6,7,6,24,30
CEEE8AR027,4,68,72,2,20,22,13,14,27
ANEE83703X,0,62,62,0,17,17,7,28,35
TOMM8BJ02E,14,35,49,5,9,14,6,29,35
CSEE85405R,3,24,27,0,5,5,5,15,20
BLMM82602N,8,16,24,4,2,6,9,14,23
RMMM82201T,14,57,71,6,19,25,1,28,29
BLEE81903L,2,51,53,0,9,9,2,29,31
SSEE842026,2,61,63,0,21,21,6,23,29
CARA01150G,48,48,96,9,16,25,0,0,0
SAMM878019,7,13,20,2,3,5,5,10,15
CAEE89902N,4,94,98,1,36,37,8,22,30
PREE700015,4,94,98,1,36,37,8,22,30
PDMM83001E,10,25,35,0,6,6,7,20,27
SSMM833019,7,28,35,0,6,6,2,19,21
CZRI01901V,77,87,164,4,6,10,22,19,41
LIEE00900A,77,87,164,4,6,10,22,19,41
TREE810028,4,39,43,1,8,9,2,21,23
BAEE06900X,4,68,72,1,19,20,8,20,28
ANEE843026,3,71,74,1,16,17,3,29,32
UDMM84401V,7,37,44,1,7,8,7,19,26
PAEE8AV01N,4,44,48,3,13,16,11,15,26
VREE8AC03N,4,58,62,2,16,18,4,22,26
LETD039017,31,56,87,6,15,21,7,16,23
LUEE82805A,1,37,38,0,9,9,2,23,25
PSEE81201Q,3,50,53,0,12,12,7,24,31
APMM825015,12,29,41,4,9,13,4,33,37
CTEE886017,2,70,72,2,35,37,9,19,28
ARMM81101C,7,35,42,1,16,17,7,18,25
REEE83001X,5,73,78,0,32,32,4,19,23
NAEE899011,1,35,36,1,9,10,9,10,19
TVEE84301Q,0,51,51,0,10,10,4,16,20
MIMM8EC011,11,43,54,1,12,13,1,25,26
VRMM85401R,22,45,67,5,16,21,6,24,30
TVTF01101V,60,70,130,5,7,12,7,21,28
LERH02301G,60,70,130,5,7,12,7,21,28
PSMM82101D,5,39,44,2,12,14,4,22,26
LERF049018,41,64,105,5,7,12,8,18,26
TOEE84907L,5,42,47,2,8,10,5,25,30
NAEE8DQ014,2,77,79,0,37,37,11,14,25
CAEE84402D,3,55,58,1,18,19,8,16,24
NAEE8E101X,1,35,36,0,12,12,10,13,23
BGMM89301R,9,37,46,1,12,13,0,26,26
RMMM8G7012,0,10,10,0,3,3,2,20,22
VRMM89801E,12,46,58,3,8,11,6,32,38
REEE83702Q,7,65,72,1,9,10,1,31,32
ALEE00700B,3,62,65,1,19,20,2,18,20
BSEE8AH01L,5,68,73,0,11,11,4,30,34
ATEE81508P,4,49,53,0,12,12,10,31,41
VEMM161005,4,49,53,0,12,12,10,31,41
APEE834033,2,73,75,1,21,22,7,34,41
CEMM876019,3,17,20,1,4,5,9,14,23
CEEE82502E,0,50,50,0,14,14,10,12,22
BAEE81401Q,1,50,51,1,16,17,10,13,23
FGRA00801V,89,170,259,25,85,110,32,25,57
BNEE84403X,2,62,64,1,14,15,3,24,27
RMEE8B6027,3,86,89,1,29,30,7,22,29
CTMM85601A,12,35,47,4,6,10,8,17,25
BSEE853021,2,50,52,1,10,11,6,17,23
PAEE8AD02V,5,76,81,3,25,28,15,17,32
PNMM83101R,15,38,53,2,6,8,2,25,27
TOTD03452B,60,155,215,4,18,22,0,0,0
PDEE87406E,4,96,100,1,20,21,6,45,51
