CODICE_SCUOLA,M_Docenti,F_Docenti,Tot_Docenti,M_Supplenti,F_Supplenti,Tot_Supplenti,M_ATA,F_ATA,Tot_ATA
PIEE81502C,4,65,69,2,19,21,4,30,34
ORTH00601Q,48,72,120,1,9,10,14,19,33
BAEE89401L,2,58,60,0,13,13,4,17,21
ENMM816017,8,19,27,3,3,6,10,10,20
CTTB01000A,31,37,68,0,6,6,14,13,27
CAMM8AC02R,9,25,34,2,5,7,13,19,32
PVPC011013,24,58,82,0,0,0,7,19,26
LERC03751N,39,49,88,4,13,17,0,0,0
CAPM01201E,23,35,58,5,5,10,2,3,5
GEEE85103P,9,100,109,4,33,37,10,29,39
NARI012035,41,56,97,6,13,19,9,18,27
PSEE816024,3,42,45,0,6,6,4,18,22
TVEE877031,1,51,52,0,10,10,4,28,32
IMEE81304C,1,67,68,0,12,12,12,23,35
LEMM80401V,14,27,41,4,9,13,8,14,22
LUEE82703C,2,45,47,1,8,9,5,27,32
ISMM82607T,2,45,47,1,8,9,5,27,32
CZTA02153E,39,55,94,5,23,28,0,0,0
FGEE86103Q,3,49,52,1,23,24,8,19,27
GRPS004017,35,64,99,0,4,4,10,15,25
AVRI02901N,35,64,99,0,4,4,10,15,25
RMTD099018,34,71,105,7,16,23,13,16,29
GEMM81301R,7,40,47,1,11,12,4,29,33
FIEE846029,6,58,64,1,12,13,9,20,29
MEEE8AD069,1,74,75,0,24,24,15,21,36
SOTD006504,1,74,75,0,24,24,15,21,36
RCEE819032,4,54,58,0,10,10,12,11,23
CTMM880017,11,41,52,5,22,27,10,11,21
VRMM84701N,5,29,34,0,3,3,4,24,28
BSMM8AH02L,19,42,61,7,5,12,4,30,34
FGEE87501G,2,18,20,0,6,6,3,15,18
OREE82704T,1,48,49,1,14,15,3,21,24
CZEE85201R,2,63,65,0,25,25,9,18,27
FIMM85301A,14,41,55,4,5,9,11,21,32
AGMM805047,15,26,41,1,4,5,12,13,25
RERI090019,15,26,41,1,4,5,12,13,25
PGMM870016,9,31,40,2,11,13,2,32,34
BSMM8AK03P,16,63,79,3,12,15,8,26,34
MBEE8F5026,7,93,100,4,23,27,6,26,32
VIMM83801E,8,37,45,2,8,10,5,22,27
SSTD01901C,33,61,94,4,17,21,8,14,22
MCMM05300C,33,61,94,4,17,21,8,14,22
VREE85502P,5,89,94,3,20,23,7,31,38
FIEE820014,6,65,71,2,9,11,12,28,40
LIRI00150T,38,70,108,9,18,27,0,0,0
TPTD02202N,39,106,145,12,44,56,15,17,32
NOMM820027,6,41,47,2,14,16,15,23,38
VEMM80801B,8,19,27,0,1,1,3,22,25
AREE835012,0,55,55,0,11,11,4,20,24
PIEE831019,3,52,55,1,16,17,6,23,29
BNMM84901X,9,29,38,2,4,6,7,17,24
RMMM8B401D,4,30,34,1,13,14,5,28,33
CSEE822026,6,34,40,1,8,9,7,12,19
RMEE309003,6,90,96,3,30,33,8,20,28
CZEE849044,3,63,66,0,13,13,18,14,32
PDMM87403A,13,56,69,1,6,7,6,45,51
ANMM81101L,5,16,21,1,5,6,7,20,27
VETF060003,54,59,113,0,8,8,11,24,35
MIEE8BV01P,6,55,61,2,16,18,1,30,31
REMM818018,8,30,38,2,7,9,4,22,26
TEEE83002T,1,79,80,0,25,25,8,27,35
SVEE811039,3,59,62,1,15,16,7,24,31
FGRC04601L,37,94,131,10,37,47,12,22,34
LTRH006014,49,118,167,11,33,44,13,23,36
TOEE137045,6,43,49,0,8,8,7,23,30
BNEE843045,1,35,36,0,8,8,7,17,24
PVEE81102P,4,57,61,3,18,21,4,21,25
RMEE81101C,4,59,63,1,21,22,6,17,23
BSMM893019,15,48,63,8,7,15,7,31,38
BSMM88201V,9,35,44,1,2,3,12,20,32
PZEE831066,4,31,35,0,5,5,6,16,22
VREE88003C,4,31,35,0,5,5,6,16,22
CEMM8A201A,3,24,27,0,8,8,10,11,21
NUEE835038,1,32,33,0,6,6,4,20,24
CSPC060008,7,12,19,2,4,6,15,7,22
LTEE83104N,4,64,68,1,23,24,5,20,25
MOEE04008D,10,120,130,6,37,43,11,30,41
SRMM836019,6,24,30,0,10,10,7,11,18
APMM06900V,6,24,30,0,10,10,7,11,18
NAEE10201L,6,86,92,3,36,39,11,13,24
PCEE814035,1,47,48,0,11,11,5,19,24
VEMM859018,12,27,39,3,4,7,6,20,26
MOEE84303P,4,110,114,1,33,34,7,29,36
VCRI016021,51,54,105,9,21,30,10,18,28
VBMM80302D,6,22,28,1,5,6,8,16,24
CNEE818038,1,36,37,0,8,8,9,19,28
BAEE833026,1,79,80,1,32,33,9,18,27
NAEE814011,1,79,80,1,32,33,9,18,27
GREE822018,2,25,27,1,6,7,5,11,16
LEPM013018,2,25,27,1,6,7,5,11,16
BSEE88901P,5,72,77,0,13,13,11,20,31
PSMM82601L,13,21,34,2,4,6,0,0,0
CSRA064019,13,21,34,2,4,6,0,0,0
UDTD01901G,37,81,118,7,9,16,8,23,31
CHMM825059,7,24,31,1,6,7,3,27,30
CSRI072508,31,52,83,0,11,11,0,0,0
RMEE8F104L,31,52,83,0,11,11,0,0,0
NATA09601B,53,101,154,12,33,45,19,23,42
NAEE105003,2,93,95,0,37,37,5,18,23
MNRC00653D,2,93,95,0,37,37,5,18,23
CNEE863069,5,81,86,3,25,28,4,38,42
CZPS00701B,31,53,84,4,5,9,9,14,23
MCMM82201R,7,27,34,3,8,11,3,22,25
AQEE829047,3,49,52,0,13,13,1,26,27
NAEE8D705C,1,46,47,0,14,14,9,8,17
PNMM81202C,7,21,28,0,5,5,3,29,32
RCEE869011,4,87,91,1,25,26,13,19,32
PNMM81501V,8,40,48,2,10,12,1,27,28
ALEE81904R,2,56,58,0,17,17,11,18,29
PAEE03304B,2,47,49,1,13,14,8,9,17
BGEE8AE03P,2,47,49,1,13,14,8,9,17
RAEE811025,4,105,109,1,39,40,4,30,34
VAEE80603C,3,54,57,1,10,11,5,13,18
AGEE855038,2,53,55,1,8,9,22,8,30
MBEE879024,2,63,65,2,16,18,0,27,27
RNEE819022,3,94,97,1,29,30,6,32,38
CTEE803042,3,41,44,1,11,12,12,11,23
FREE83401A,1,43,44,0,17,17,2,16,18
RMEE84401Q,4,98,102,3,29,32,1,27,28
MIRH010009,47,110,157,6,40,46,13,31,44
BGEE84901Q,2,69,71,1,22,23,5,17,22
FIPM01801N,37,91,128,7,22,29,7,21,28
BGRH006014,25,58,83,3,12,15,11,17,28
NAEE8CA01P,1,45,46,0,14,14,9,12,21
NATN14101C,43,124,167,5,39,44,21,18,39
PAEE81602E,3,47,50,2,8,10,19,8,27
RCEE813011,5,62,67,1,18,19,12,16,28
PAMM8AX018,13,35,48,2,12,14,16,10,26
NATD121019,66,129,195,17,47,64,27,22,49
BATD32050A,65,131,196,4,28,32,28,17,45
BAMM07800N,24,69,93,8,11,19,6,13,19
NATD138514,79,113,192,10,36,46,0,0,0
MIEE8FH02R,7,86,93,3,18,21,4,26,30
ISEE81508D,2,65,67,1,11,12,11,24,35
MIEE8B9015,7,76,83,4,18,22,11,16,27
MIPC01000C,20,65,85,0,1,1,6,18,24
RMMM89301X,11,50,61,2,14,16,8,18,26
UDEE849024,3,108,111,1,20,21,7,41,48
CTTD16050L,22,66,88,5,18,23,9,15,24
UDEE81202D,3,60,63,1,10,11,5,29,34
CSEE872027,3,76,79,0,18,18,17,15,32
CTEE8A5037,6,76,82,5,38,43,6,20,26
ORRA00950G,53,92,145,6,30,36,0,0,0
BRTF01701X,46,88,134,2,9,11,13,24,37
CTEE894027,3,72,75,0,28,28,10,18,28
SAEE85501N,3,20,23,1,3,4,2,14,16
CERH02002N,3,20,23,1,3,4,2,14,16
FEEE816037,2,42,44,0,10,10,5,18,23
PDEE891046,1,73,74,1,15,16,11,16,27
LIEE80302C,3,39,42,2,9,11,3,22,25
PSEE82202B,3,42,45,1,14,15,3,26,29
AVEE84202B,1,39,40,0,14,14,6,12,18
LCMM823024,14,50,64,4,13,17,6,43,49
MEMM84402X,8,25,33,2,5,7,10,19,29
APMM826022,13,33,46,3,10,13,6,34,40
FOEE814023,1,25,26,0,3,3,4,15,19
SPEE82205B,1,100,101,1,28,29,6,39,45
BLMM83201X,14,32,46,1,6,7,11,24,35
MNMM81003N,21,73,94,11,25,36,4,39,43
FGMM851012,5,30,35,0,9,9,3,14,17
FIEE85204P,2,64,66,0,14,14,11,20,31
LEMM84302E,12,28,40,1,4,5,16,11,27
PAMM8AD01R,15,52,67,8,14,22,15,17,32
MTMM83402G,7,16,23,1,1,2,8,12,20
MIRC02101G,7,16,23,1,1,2,8,12,20
COMM811013,12,22,34,3,5,8,5,22,27
PGEE03601R,5,49,54,0,12,12,6,18,24
VREE862062,3,94,97,1,20,21,9,26,35
VEPS04000Q,22,38,60,0,0,0,4,19,23
MIEE8AP01B,9,72,81,5,18,23,4,26,30
LUEE84201C,0,35,35,0,8,8,0,20,20
ANSD010527,43,100,143,10,33,43,0,0,0
SSMM813058,13,32,45,1,10,11,4,31,35
CTMM095001,13,32,45,1,10,11,4,31,35
PAMM01500L,13,32,45,1,10,11,4,31,35
SSTF02201E,39,35,74,5,9,14,8,15,23
VTMM819058,11,25,36,3,7,10,3,20,23
NUMM86203G,9,23,32,1,3,4,8,18,26
LUPM00301B,55,98,153,11,28,39,10,32,42
NAPS36000R,20,49,69,1,3,4,15,11,26
RMTD031012,25,75,100,5,16,21,12,22,34
TOEE874024,4,81,85,1,20,21,1,31,32
APEE82905N,1,64,65,0,15,15,8,29,37
SVMM809016,7,20,27,2,4,6,2,18,20
AVMM88201Q,7,33,40,0,5,5,3,22,25
ENRH004018,41,56,97,10,12,22,17,17,34
MIEE823016,14,70,84,5,18,23,8,14,22
RARI007016,71,38,109,3,6,9,15,23,38
REEE81004T,4,82,86,1,29,30,2,35,37
SSRH02000D,64,107,171,19,37,56,23,44,67
CAMM875024,12,33,45,5,11,16,3,24,27
PZMM82401R,10,20,30,0,4,4,8,15,23
TPEE066068,2,41,43,0,13,13,4,9,13
GEPC020009,17,68,85,1,5,6,4,19,23
CEMM869016,11,28,39,3,8,11,13,9,22
LTEE83703G,5,55,60,3,21,24,10,17,27
TAEE81202T,2,32,34,0,8,8,10,11,21
TAEE82604T,3,63,66,2,19,21,14,12,26
CTMM86201N,8,34,42,3,15,18,12,19,31
TOEE86803T,8,51,59,3,15,18,5,24,29
BSEE85402R,3,71,74,0,12,12,6,33,39
TRMM816026,8,24,32,1,3,4,6,23,29
PDMM88002L,12,30,42,1,2,3,5,26,31
CTEE83902P,2,33,35,0,7,7,8,11,19
FRPS070001,20,46,66,2,0,2,4,18,22
APMM805065,5,16,21,0,1,1,0,0,0
VRMM831014,8,21,29,1,4,5,2,15,17
PSSD04000T,25,55,80,3,8,11,15,14,29
CSMM886013,13,34,47,0,8,8,6,14,20
BSEE807049,2,41,43,0,9,9,5,20,25
LTMM83603P,12,29,41,5,7,12,11,13,24
NAMM839018,10,30,40,3,7,10,5,11,16
RMEE8ES04T,6,56,62,2,14,16,3,15,18
VVEE81505L,6,56,62,2,14,16,3,15,18
PSEE82701D,1,60,61,0,18,18,5,19,24
AQEE82503V,1,36,37,1,7,8,2,18,20
MOEE85003T,5,92,97,1,21,22,12,24,36
TEEE056001,0,11,11,0,4,4,0,0,0
CRMM81301T,14,28,42,7,6,13,6,32,38
NAEE515005,3,48,51,0,14,14,7,12,19
LCEE81702T,8,85,93,4,19,23,3,31,34
TPEE825061,0,53,53,0,21,21,10,20,30
PAEE88803D,3,57,60,2,9,11,18,9,27
SREE81302P,1,30,31,1,4,5,5,17,22
SAEE8BQ03B,4,20,24,1,3,4,11,9,20
CZMM82201X,4,15,19,0,3,3,11,8,19
RCEE807104,0,43,43,0,12,12,11,16,27
PAMM87901G,11,39,50,3,17,20,9,14,23
TOEE8BU012,5,82,87,3,21,24,6,30,36
TOEE8CB033,1,38,39,0,17,17,6,15,21
BAEE12200G,4,73,77,1,30,31,3,20,23
MOEE81603A,1,33,34,0,5,5,6,16,22
PNMM82301T,7,37,44,1,5,6,4,21,25
BNRA00450T,22,37,59,1,5,6,0,0,0
RIEE82504V,5,80,85,2,24,26,5,32,37
NAEE8F201A,0,17,17,0,6,6,10,8,18
MITD33003A,0,17,17,0,6,6,10,8,18
RMEE8FH04B,7,92,99,3,32,35,4,24,28
CSEE85002A,3,29,32,1,7,8,8,15,23
SREE82501X,2,44,46,2,17,19,7,13,20
TPPC00801B,43,73,116,11,21,32,22,19,41
CSEE8AM016,1,84,85,0,21,21,16,12,28
BSMM82401V,10,35,45,6,9,15,2,28,30
TEEE826015,0,66,66,0,30,30,8,27,35
TVEE862026,3,54,57,0,11,11,6,21,27
RCMM85801D,15,59,74,5,19,24,21,9,30
RCEE80702P,0,43,43,0,12,12,11,16,27
NAMM8EU01A,10,36,46,5,12,17,10,17,27
PAMM87701X,17,52,69,9,19,28,15,19,34
MOMM82301A,19,45,64,2,10,12,7,27,34
SSMM841018,9,44,53,4,15,19,7,24,31
PARI01302R,9,44,53,4,15,19,7,24,31
PRMM81601E,5,18,23,2,4,6,5,17,22
PDMM83102B,5,24,29,1,4,5,5,18,23
BSMM830016,10,17,27,2,2,4,4,16,20
PGMM847015,14,37,51,8,11,19,4,30,34
BAPM05601B,26,57,83,1,12,13,10,14,24
MNMM81601E,12,30,42,6,8,14,1,28,29
UDEE849057,3,108,111,1,20,21,7,41,48
BLMM831014,10,39,49,4,8,12,9,21,30
SAPM026017,36,60,96,3,11,14,18,12,30
SASL05901A,41,102,143,9,20,29,6,21,27
CRRI01151A,67,142,209,18,47,65,0,0,0
RMMM8BD01D,7,33,40,2,8,10,3,20,23
VIEE849067,1,47,48,0,6,6,6,18,24
SAEE07408B,4,68,72,2,17,19,11,10,21
IMEE81705R,1,55,56,0,11,11,6,23,29
CTEE8A701R,3,43,46,1,17,18,7,18,25
CZMM843011,11,27,38,3,3,6,10,15,25
CREE82102V,8,88,96,1,23,24,10,24,34
FEEE802039,8,88,96,1,23,24,10,24,34
CEEE8AQ03C,1,61,62,0,21,21,15,12,27
PTEE82801C,4,90,94,1,26,27,4,33,37
SPMM80801X,7,25,32,0,5,5,2,19,21
MIEE8CH01X,7,77,84,4,17,21,9,17,26
SREE01301P,1,62,63,0,14,14,8,16,24
PNRI00301B,37,36,73,3,7,10,5,16,21
RMPS31000P,24,75,99,1,1,2,7,21,28
MSRC006019,72,133,205,19,53,72,15,29,44
MBTD049511,33,51,84,5,2,7,0,0,0
MNMM834025,7,31,38,2,6,8,8,22,30
AVEE81801D,4,68,72,2,15,17,16,20,36
CAMM81802X,14,28,42,3,9,12,4,24,28
LEEE84201P,2,30,32,0,6,6,9,9,18
VTEE83105X,0,30,30,0,8,8,6,17,23
PIMM83401Q,10,35,45,4,12,16,3,24,27
AREE83201E,2,33,35,1,7,8,3,17,20
NUMM86702N,4,20,24,1,3,4,2,15,17
MIRC058027,4,20,24,1,3,4,2,15,17
IMEE80007D,4,45,49,0,4,4,5,21,26
MITD08251Q,109,65,174,13,9,22,0,0,0
MIEE8D0021,9,88,97,4,21,25,3,30,33
ARRI017016,16,52,68,4,17,21,4,19,23
PCMM819037,8,16,24,2,1,3,8,17,25
FREE857057,1,41,42,0,10,10,6,19,25
BARI016015,47,73,120,4,17,21,13,22,35
PAPC12000A,9,33,42,0,8,8,0,0,0
FOEE806057,2,26,28,0,2,2,4,24,28
CEMM8AT016,7,32,39,2,10,12,14,9,23
FGEE87001C,0,39,39,0,14,14,11,14,25
CSEE81805N,1,44,45,0,11,11,8,17,25
GEEE80601P,3,35,38,3,9,12,2,16,18
APEE82901D,1,64,65,0,15,15,8,29,37
CTPS020004,35,99,134,0,7,7,20,20,40
TRPC002502,51,94,145,5,30,35,0,0,0
REEE81101E,4,51,55,2,17,19,5,20,25
SAMM809031,15,13,28,1,4,5,5,15,20
PGEE81501P,1,14,15,0,0,0,1,4,5
APEE82402B,2,57,59,0,18,18,8,21,29
VREE896043,7,98,105,3,25,28,7,33,40
FRPC02101N,23,82,105,5,15,20,8,19,27
CATD03251X,23,49,72,3,7,10,0,0,0
TOEE8BF01N,2,59,61,0,14,14,5,30,35
PZMM874074,12,27,39,2,3,5,3,27,30
BNRH023013,23,59,82,4,14,18,13,14,27
VCMM80601E,10,27,37,4,8,12,6,24,30
PVRI013013,30,49,79,8,12,20,12,13,25
MNEE804019,5,68,73,1,23,24,8,23,31
VAEE85001C,2,55,57,1,13,14,3,23,26
PZMM864028,8,24,32,0,4,4,6,21,27
VAEE873048,2,67,69,1,16,17,6,25,31
NUMM82403R,3,13,16,0,2,2,3,15,18
CSEE8AE045,1,53,54,0,18,18,13,13,26
RMEE8A3047,4,104,108,3,27,30,4,32,36
TPEE844026,4,60,64,1,15,16,12,15,27
CSEE86102R,1,35,36,0,3,3,9,11,20
RETF011015,104,104,208,11,15,26,20,46,66
BIEE80601E,4,63,67,2,21,23,9,29,38
VBEE813058,6,57,63,2,10,12,5,25,30
TVEE847013,2,47,49,1,9,10,0,19,19
RMEE17201T,3,20,23,0,3,3,0,0,0
VBRH006017,46,58,104,10,9,19,16,18,34
PIMM82304C,14,32,46,6,8,14,6,18,24
RERI09050N,45,99,144,9,27,36,11,26,37
CRMM818011,7,33,40,3,10,13,2,25,27
MEMM87403R,12,31,43,2,5,7,11,23,34
UDEE81201C,3,60,63,1,10,11,5,29,34
NATD100007,28,91,119,2,17,19,18,13,31
APEE838018,1,61,62,1,14,15,8,27,35
NAEE13600P,3,57,60,0,27,27,11,8,19
ROMM82101L,11,39,50,2,9,11,5,24,29
TOEE8AL01G,4,93,97,0,21,21,8,26,34
RCEE10001R,7,62,69,2,14,16,11,13,24
REMM84501L,8,44,52,2,6,8,4,26,30
LTRI00401X,93,139,232,20,49,69,18,31,49
PAEE88605X,2,53,55,1,13,14,12,15,27
VBMM80802L,5,35,40,1,9,10,7,24,31
NAMM8F2019,18,42,60,3,6,9,10,8,18
ROEE80101C,2,23,25,0,7,7,3,11,14
VVEE83502P,2,60,62,0,9,9,19,15,34
ATMM81202X,8,21,29,4,1,5,7,31,38
TATF04101B,74,107,181,12,27,39,21,24,45
MEMM88102V,8,25,33,2,7,9,17,10,27
RCSL019019,33,99,132,3,19,22,21,17,38
NATN079012,47,89,136,8,16,24,16,18,34
MEPM03401V,23,58,81,2,4,6,18,16,34
VREE86902L,4,72,76,1,16,17,7,22,29
FERC01301P,47,121,168,11,47,58,9,30,39
NAEE8D2015,3,56,59,0,18,18,11,12,23
BOMM84201T,4,24,28,1,6,7,1,27,28
MOEE03702B,7,79,86,0,16,16,5,21,26
LTMM82301E,6,20,26,3,5,8,9,15,24
NATD11201E,35,47,82,7,10,17,14,10,24
CTEE85506R,3,63,66,0,15,15,9,22,31
MBSL13050R,39,81,120,1,11,12,10,16,26
FGMM821016,10,22,32,3,6,9,10,10,20
VEMM80501X,6,26,32,1,4,5,3,22,25
CNEE83106T,5,69,74,2,12,14,6,30,36
FGMM83101R,6,27,33,1,4,5,10,7,17
NAEE332005,2,58,60,0,17,17,8,15,23
FIEE86402V,6,84,90,2,19,21,3,31,34
BGMM88002Q,11,32,43,2,8,10,1,23,24
MBEE83402E,2,76,78,1,16,17,5,22,27
MBEE8EX046,6,70,76,0,10,10,6,29,35
PDPS030003,23,52,75,0,0,0,8,20,28
LIMM81401R,12,32,44,6,9,15,7,28,35
BSEE83301P,3,43,46,0,8,8,5,20,25
PAEE012017,2,55,57,1,22,23,8,11,19
VREE87801A,8,80,88,5,24,29,1,32,33
TEMM83001Q,13,34,47,5,9,14,8,27,35
SRTD00903C,13,34,47,5,9,14,8,27,35
PIMM810028,9,38,47,3,7,10,5,25,30
PREE82202X,9,38,47,3,7,10,5,25,30
COSL00701T,52,129,181,4,15,19,25,20,45
CHMM83701B,9,37,46,4,11,15,8,20,28
VVMM82202G,17,27,44,1,7,8,18,12,30
LUMM822016,7,14,21,2,6,8,4,18,22
CEEE86201C,4,46,50,2,8,10,12,7,19
PEEE807059,1,39,40,1,10,11,2,24,26
MIEE8AF013,16,48,64,9,16,25,7,10,17
RGTH00601Q,46,44,90,2,14,16,22,7,29
BOEE82402A,2,53,55,1,9,10,10,28,38
RMMM8BP01D,3,29,32,0,6,6,5,13,18
PAMM8AQ014,3,35,38,2,7,9,13,12,25
TVEE834011,1,58,59,1,18,19,3,27,30
CLEE807026,2,31,33,1,6,7,7,13,20
LEPM01201C,2,31,33,1,6,7,7,13,20
SSEE842015,2,61,63,0,21,21,6,23,29
PDEE890017,6,72,78,0,11,11,7,24,31
MORI017517,53,59,112,4,17,21,0,0,0
BGMM84801V,6,26,32,1,6,7,4,16,20
CZTA021046,39,55,94,5,23,28,24,26,50
SSEE82008G,4,54,58,1,10,11,10,25,35
BREE03202D,3,57,60,2,18,20,12,10,22
ANEE80304T,3,54,57,0,11,11,3,34,37
FGMM86101L,24,79,103,11,28,39,8,19,27
SAMM8BY029,7,23,30,1,4,5,9,11,20
AVRC029011,7,23,30,1,4,5,9,11,20
ALEE81902P,7,23,30,1,4,5,9,11,20
PGEE70201Q,7,23,30,1,4,5,9,11,20
VVEE80311N,3,44,47,1,8,9,17,13,30
CNTD04000P,22,55,77,0,2,2,10,14,24
MEEE8AD058,1,74,75,0,24,24,15,21,36
PVMM82502G,17,51,68,6,18,24,9,32,41
MEMM827015,13,26,39,2,4,6,12,13,25
REEE85202T,3,50,53,1,14,15,5,19,24
CAMM825023,6,17,23,2,5,7,6,11,17
MCEE82201T,3,53,56,2,19,21,3,22,25
VTRC006014,44,63,107,5,12,17,9,19,28
PAEE854029,5,67,72,4,20,24,15,13,28
TOMM8CH01V,4,26,30,1,9,10,5,30,35
BOEE811017,2,47,49,0,6,6,6,23,29
VIEE828011,3,65,68,1,12,13,6,21,27
MNMM83101L,16,44,60,9,16,25,2,21,23
TREE820041,3,52,55,0,15,15,2,25,27
NATN14151T,43,124,167,5,39,44,0,0,0
RIMM82101B,10,21,31,0,6,6,3,20,23
PSMM815016,4,14,18,1,3,4,7,17,24
VIMM84602E,8,13,21,2,2,4,6,17,23
TRRI03050E,27,36,63,1,12,13,8,16,24
FOMM813026,6,18,24,0,3,3,7,19,26
SSTD01950R,33,61,94,4,17,21,0,0,0
PAEE898034,2,55,57,0,20,20,10,15,25
RMEE83102P,3,45,48,1,14,15,3,20,23
VIMM89001G,8,30,38,3,8,11,3,22,25
CAEE87703T,0,72,72,0,24,24,12,34,46
TOEE8A1021,0,72,72,0,24,24,12,34,46
RMRI09901N,34,71,105,7,16,23,13,16,29
BSEE82307A,3,53,56,0,10,10,3,20,23
TOMM851019,5,20,25,2,4,6,6,19,25
CAEE017004,5,20,25,2,4,6,6,19,25
LIPC001015,38,70,108,9,18,27,6,15,21
RMSD05201N,54,92,146,14,33,47,16,27,43
LOMM022001,54,92,146,14,33,47,16,27,43
BAEE076014,1,59,60,0,17,17,11,12,23
BSMM8AJ01R,18,56,74,9,15,24,4,34,38
RMMM8B5019,5,24,29,1,11,12,7,17,24
SIEE81701L,2,47,49,0,8,8,5,16,21
RMEE309014,6,90,96,3,30,33,8,20,28
CZEE849055,3,63,66,0,13,13,18,14,32
RMEE8DY046,2,63,65,0,24,24,5,17,22
ANEE82402R,2,34,36,1,14,15,5,16,21
CZMM869015,4,28,32,0,3,3,17,17,34
RMMM8FD01X,11,71,82,3,17,20,9,16,25
OREE812044,0,62,62,0,21,21,2,32,34
FIEE820025,6,65,71,2,9,11,12,28,40
BNMM842026,6,35,41,0,3,3,7,14,21
CZMM700016,6,35,41,0,3,3,7,14,21
PGEE06005T,2,81,83,0,19,19,0,29,29
BSEE882021,0,56,56,0,6,6,12,20,32
VRMM88002A,0,56,56,0,6,6,12,20,32
RMEE8E302G,2,96,98,0,31,31,3,27,30
CEEE8A201B,2,39,41,1,8,9,10,11,21
CSPC010007,27,76,103,1,0,1,8,20,28
RMEE8FP02D,2,65,67,0,23,23,6,22,28
CSEE8A0031,2,42,44,2,9,11,9,16,25
APEE70201L,2,42,44,2,9,11,9,16,25
PCMM814012,10,24,34,4,2,6,5,19,24
NOTD002012,20,70,90,3,13,16,4,17,21
RMMM8AK01G,12,32,44,3,7,10,6,23,29
CTMM8AF01X,8,38,46,3,16,19,7,22,29
BAEE833048,1,79,80,1,32,33,9,18,27
PATD03901E,58,86,144,5,19,24,24,14,38
CSEE89201B,3,58,61,0,13,13,13,11,24
CHMM825037,7,24,31,1,6,7,3,27,30
TOEE8BJ01E,5,69,74,2,16,18,6,29,35
NARI096017,53,101,154,12,33,45,19,23,42
PAMM01900X,53,101,154,12,33,45,19,23,42
CNEE82202V,0,64,64,0,12,12,6,28,34
BSEE853032,2,50,52,1,10,11,6,17,23
CREE803029,4,42,46,0,9,9,5,18,23
VBMM81602G,7,14,21,1,1,2,15,18,33
CEEE813039,0,30,30,0,7,7,9,9,18
VBEE806055,4,52,56,1,14,15,6,29,35
NAMM8D7017,7,16,23,2,5,7,9,8,17
ROMM802017,8,25,33,2,4,6,3,17,20
NAEE10100Q,8,83,91,5,36,41,15,11,26
NARH058509,77,150,227,12,45,57,0,0,0
CNEE818016,1,36,37,0,8,8,9,19,28
AGMM855015,12,34,46,4,8,12,22,8,30
BGMM88001P,11,32,43,2,8,10,1,23,24
TOTF01202B,11,32,43,2,8,10,1,23,24
TPEE81906N,11,32,43,2,8,10,1,23,24
NAEE32001X,0,71,71,0,24,24,10,11,21
MOEE80601N,1,21,22,0,2,2,4,9,13
SSMM82802V,5,13,18,1,1,2,2,13,15
RNMM80202G,3,13,16,0,5,5,5,16,21
RMEE8F103G,3,13,16,0,5,5,5,16,21
PVEE80303R,1,57,58,0,15,15,7,25,32
AQEE831014,2,48,50,0,11,11,5,17,22
TVMM84301P,5,24,29,1,6,7,4,16,20
BAEE20101C,1,46,47,0,8,8,5,11,16
BATD320001,65,131,196,4,28,32,28,17,45
NAEE8DR01X,4,72,76,0,26,26,8,20,28
RAEE811014,4,105,109,1,39,40,4,30,34
IMEE808041,5,44,49,2,6,8,3,23,26
RGEE011016,2,63,65,0,15,15,9,19,28
MIPC03000N,34,60,94,0,1,1,11,17,28
NUTD090002,19,51,70,3,8,11,9,12,21
CEEE855019,2,41,43,1,11,12,15,7,22
CTEE8AR07P,1,51,52,0,11,11,9,19,28
PEEE806019,2,31,33,0,11,11,4,18,22
SAMM86202R,7,41,48,2,11,13,11,20,31
CTTD160007,22,66,88,5,18,23,9,15,24
CATH012013,23,35,58,5,5,10,2,3,5
NARC01202B,41,56,97,6,13,19,9,18,27
RMEE8BR049,2,67,69,1,22,23,6,24,30
MIRH02000X,52,109,161,10,34,44,15,25,40
CEPC03301T,33,98,131,1,6,7,22,11,33
ORRF00901X,53,92,145,6,30,36,26,48,74
BGEE848021,2,38,40,0,9,9,4,16,20
CERH020523,2,38,40,0,9,9,4,16,20
MIMM886018,8,26,34,2,8,10,9,17,26
PSEE82702E,1,60,61,0,18,18,5,19,24
LIEE80301B,3,39,42,2,9,11,3,22,25
CHPS01702R,15,58,73,2,9,11,7,13,20
CATD02802X,45,72,117,5,20,25,14,18,32
TOMM71402E,45,72,117,5,20,25,14,18,32
BLEE832033,3,60,63,1,9,10,11,24,35
BREE03101L,1,65,66,0,21,21,7,12,19
GRTD00750V,21,49,70,3,3,6,0,0,0
NATF11901G,54,70,124,7,18,25,14,15,29
SSEE848036,9,82,91,0,20,20,5,33,38
TREE82002V,3,52,55,0,15,15,2,25,27
TORI04752V,65,55,120,12,13,25,0,0,0
MOTD030507,32,109,141,0,12,12,17,19,36
REEE83802G,4,53,57,2,13,15,5,25,30
CTEE89802E,2,67,69,0,31,31,2,22,24
ANMM80901L,4,20,24,1,4,5,5,20,25
PTEE80701B,2,38,40,0,11,11,3,23,26
PGEE03600Q,5,49,54,0,12,12,6,18,24
